tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,polarity_spacy
1143847684945731586,VisualStockRSRC,2019-06-26,"$AAPL - European Press Roundup: Irish JPMorgan Subsidiary Fined, France Short of Emission Targets http://ih.advfn.com/stock-market/NASDAQ/AAPL/stock-news/European-Press-Roundup-Irish-JPMorgan-Subsidiary/80211669?adw=1126416…",0,0,0,0.0
1143847700246474752,ChrisGEllis,2019-06-26,"$AAPL - European Press Roundup: Irish JPMorgan Subsidiary Fined, France Short of Emission Targets",0,0,0,0.0
1144443081581838336,IBD_ECarson,2019-06-28,"Apple, JPMorgan Lead 5 Dow Stocks Moving Late On News https://investors.com/market-trend/stock-market-today/dow-jones-futures-apple-stock-boeing-nike-earnings-jpmorgan-goldman-sachs-move-late/… $aapl $ba $nke $jpm $gs",0,4,6,-0.3
1144486930265989120,JorelLaraKalel,2019-06-28,"Dow Jones Futures: Apple, JPMorgan Lead 5 Dow Stocks Moving Late On News $DIA http://bit.ly/2Lrc2Sk $AAPL $JPM $NKE $GS $BA @investors",0,0,0,-0.3
1146108149092556802,davidmoadel,2019-07-02,$SPX JPMorgan's Global Manufacturing PMI recently crashed to the lowest level since 2012 and contracted for the 2nd print in a row.   $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,0,1,0,0.0
1146436734302990336,AmericanBanking,2019-07-03,Tesla $TSLA Given a $200.00 Price Target by JPMorgan Chase & Co. Analysts http://americanbankingnews.com/?p=11004723 #stocks,0,0,0,0.0
1147014787970338816,mCryptoNews,2019-07-05,3M technology corporation announced the launch of a joint project involving the use of blockchain to interact with customershttps://t.me/cryptonewsinter#CryptoNews #blockchain #client $MMM #3M $JPM #JPMorgan $MSFT #Microsotf $XLK,0,1,2,0.0
1147063255787065346,TickerReport,2019-07-05,Tesla $TSLA Rating Reiterated by JPMorgan Chase & Co. http://tickerreport.com/?p=4426613,0,0,0,0.0
1147473642307104768,WeekHerald,2019-07-06,Tesla $TSLA Earns Sell Rating from JPMorgan Chase & Co. http://weekherald.com/?p=3738533,0,0,1,0.0
1147474061414608899,ThisLincolnian,2019-07-06,Tesla $TSLA Rating Reiterated by JPMorgan Chase & Co. http://thelincolnianonline.com/?p=2932137,0,0,1,0.0
1147805716599758848,dakotafinancial,2019-07-07,Tesla $TSLA Rating Reiterated by JPMorgan Chase & Co. http://dakotafinancialnews.com/?p=1066571,0,0,0,0.0
1148286058146226176,GlobalInvestor5,2019-07-08,"Selling $TSLANew bearish views from top-ranked analysts post $2.7bn capital raise (all 3 WARNING re. future FUNDING DEFICIT)BofAMerrill: Sell pt$225JPMorgan: Sell pt$200MStanley: Hold pt$230""Inability to turn corner & sustain cashflow""""No more self-funding vs a decade ago""",0,0,0,-0.125
1148311792654962690,GlobalInvestor5,2019-07-08,"Selling $TSLANew bearish views from top-ranked analysts post $2.7bn capital raise (all 3 WARNING re. future FUNDING DEFICIT!)BofAMerrill: Sell pt$225JPMorgan: Sell pt$200MStanley: Hold pt$230""Inability to turn corner & sustain cashflow""""No more self-funding vs a decade ago""",0,0,0,-0.125
1148363493441253376,BRICKCOINED,2019-07-08,Apple's iPhones coming in 2020 could spark sales growth as 5G excitement builds: JPMorgan https://cnb.cx/2Jokpgf,0,0,0,0.0
1148371719696130049,LiveSquawk,2019-07-08,JPMorgan Analysts Raise Year-End Price Target On Apple To $239 From $233 - CNBC $AAPL,4,18,23,0.0
1148410497382981632,JorelLaraKalel,2019-07-09,Apple’s iPhones coming in 2020 could spark sales growth as consumers gear up for 5G: JPMorgan $AAPL @apple,0,0,0,0.0
1148548876934103040,theflynews,2019-07-09,"JPMorgan turns 'incrementally positive' on iPhone shipments, boosts Apple target $AAPL http://dlvr.it/R84PVD",2,2,11,0.22727272727272727
1148555722789130241,TrueBubbleHead,2019-07-09,"JPMorgan turns 'incrementally positive' on iPhone shipments, boosts Apple target $AAPL http://dlvr.it/R84PVD",0,1,5,0.22727272727272727
1148564666613977088,TheStreet,2019-07-09,"Apple Edges Higher After JPMorgan Price Target Lift, iPhone Shipment Boosthttps://thestreet.com/investing/stocks/apple-edges-higher-after-jpmorgan-price-target-lift-iphone-shipment-boost-15012965…@mdbaccardax $AAPL",0,1,2,0.25
1148604006891212802,SwingTradeIdeas,2019-07-09,$AAPL - JPMorgan Raises Apple Price Target,0,0,0,0.0
1148604036293308418,AutonomousCNS,2019-07-09,Apple's PT raised by JPMorgan Chase & Co. to $239.00. overweight rating. http://marketbeat.com/r/1232837 $AAPL #AAPL via @RatingsNetwork,0,0,0,0.0
1148606325229838336,TopStockAlerts1,2019-07-09,"$AAPL Apple Edges Higher After JPMorgan Price Target Lift, iPhone Shipment Boost",0,0,0,0.25
1148606483308982272,Benzinga,2019-07-09,JPMorgan Raises Apple Price Target $AAPL,0,0,0,0.0
1148632799123054592,GlobalInvestor5,2019-07-09,"Selling $TSLANew bearish views from top-ranked analysts post $2.7bn capital raise (all 3 WARNING re. future FUNDING DEFICIT!)BofAMerrill: Sell pt$225JPMorgan: Sell pt$200MStanley: Hold pt$230""Inability to turn corner & sustain cashflow""""No more self-funding vs a decade ago""",0,0,0,-0.125
1148779229129203712,TopStockAlerts1,2019-07-10,$AAPL JPMorgan Raises Apple Price Target,0,0,0,0.0
1148892050907119616,TickerReport,2019-07-10,Apple $AAPL Given New $239.00 Price Target at JPMorgan Chase & Co. http://tickerreport.com/?p=4437632,0,0,0,0.13636363636363635
1148919807779192832,GlobalInvestor5,2019-07-10,"Selling $TSLANew bearish views from top-ranked analysts post $2.7bn capital raise (all 3 WARNING re. future FUNDING DEFICIT!)BofAMerrill: Sell pt$225JPMorgan: Sell pt$200MStanley: Hold pt$230""Inability to turn corner & sustain cashflow""""No more self-funding vs a decade ago""",0,0,0,-0.125
1148941299015454720,davidmoadel,2019-07-10,$TLT JPMorgan says bond-market rally faces risk of ‘tantrum’ like 2013 and 2016 https://marketwatch.com/story/jpmorgan-says-bond-market-rally-faces-risk-of-tantrum-like-2013-and-2016-2019-07-08?mod=mw_quote_news… $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,0,1,1,0.0
1148995844080898050,GlobalInvestor5,2019-07-10,"Selling $TSLANew bearish views from top-ranked analysts post $2.7bn capital raise (all 3 WARNING re. future FUNDING DEFICIT)BofAMerrill: Sell pt$225JPMorgan: Sell pt$200MStanley: Hold pt$230""Inability to turn corner & sustain cashflow""""No more self-funding vs a decade ago""",0,0,0,-0.125
1149452135555391494,TranscriptDaily,2019-07-11,JPMorgan Chase & Co. Increases Apple $AAPL Price Target to $239.00 http://zpr.io/gd5U4,0,3,3,0.0
1149686105693970432,dakotafinancial,2019-07-12,JPMorgan Chase & Co. Raises Apple $AAPL Price Target to $239.00 http://dakotafinancialnews.com/?p=1068947,0,0,0,0.0
1149768412572397575,GlobalInvestor5,2019-07-12,"Selling $TSLANew bearish views from top-ranked analysts post $2.7bn capital raise (all 3 WARNING re. future FUNDING DEFICIT)BofAMerrill: Sell pt$225JPMorgan: Sell pt$200MStanley: Hold pt$230""Inability to turn corner & sustain cashflow""""No more self-funding vs a decade ago""",0,0,0,-0.125
1150049941080776704,TommyMackATX,2019-07-13,"#Earnings scheduled July 15, 2019 are #Netflix $NFLX, #Microsoft $MSFT, #Citigroup $C, #JPMorganChase $JPM, #BankofAmerica $BAC, #UnitedHealthGroup $UNH, #JohnsonJohnson $JNJ, #WellsFargo $WFC, #DominosPizza $DPZ, and #GoldmanSachs $GS. #StockMarket #stockstowatch #investing",0,4,3,0.0
1150525671636131841,,2019-07-14,"This tweet, ""RT TommyMackATX: #Earnings scheduled July 15, 2019 are #Netflix $NFLX, #Microsoft $MSFT, #Citigroup $C, #JPMorganChase $JPM, #BankofAmeric…"" hasn't been tweeted more than 2 times.",0,0,0,0.5
1151178530358738945,GlobalInvestor5,2019-07-16,"Selling $TSLANew bearish views from top-ranked analysts post $2.7bn capital raise (all 3 WARNING re. future FUNDING DEFICIT)BofAMerrill: Sell pt$225JPMorgan: Sell pt$200MStanley: Hold pt$230""Inability to turn corner & sustain cashflow""""No more self-funding vs a decade ago""",0,0,1,-0.125
1151282042585399296,BenzDaimle,2019-07-17,$NIO #NIO $SOLO $TSLA Tesla will end up in the middle Of the ROAD..... $MS Morgan Stanley thinks it could be a $10 stock.... ON THE OTHER HAND MERCEDES BENZ... $JPM JPMorgan $MS Morgan Stanley bullish on $DMLRY $DDAIF $DAI.DE DAIMLER MERCEDES BENZ #Volocopter #thebestornothing,0,2,0,-0.0625
1151563910660706306,GlobalInvestor5,2019-07-17,"Selling $TSLANew bearish views from top-ranked analysts post $2.7bn capital raise (all 3 WARNING re. future FUNDING DEFICIT)BofAMerrill: Sell pt$225JPMorgan: Sell pt$200MStanley: Hold pt$230""Inability to turn corner & sustain cashflow""""No more self-funding vs a decade ago""",0,0,0,-0.125
1151889308518932480,GlobalInvestor5,2019-07-18,"Selling $TSLANew bearish views from top-ranked analysts post $2.7bn capital raise (all 3 WARNING re. future FUNDING DEFICIT)BofAMerrill: Sell pt$225JPMorgan: Sell pt$200MStanley: Hold pt$230""Inability to turn corner & sustain cashflow""""No more self-funding vs a decade ago""",0,0,0,-0.125
1152254608837734402,AutonomousCNS,2019-07-19,Microsoft given $155.00 PT by JPMorgan Chase & Co.. buy rating. http://marketbeat.com/r/1238317 $MSFT #MSFT via @RatingsNetwork,0,0,0,0.0
1153259424540217344,EnterpriseLeade,2019-07-22,Microsoft $MSFT Earns Buy Rating from JPMorgan Chase & Co.  http://theenterpriseleader.com/?p=2118172,0,0,0,0.0
1153259623090143232,dispatchtribune,2019-07-22,Microsoft $MSFT Earns Buy Rating from JPMorgan Chase & Co. http://dispatchtribunal.com/?p=2812244,0,0,0,0.0
1153569837727342592,dakotafinancial,2019-07-23,JPMorgan Chase & Co. Reaffirms “Buy” Rating for Microsoft $MSFT http://dakotafinancialnews.com/?p=1076832,0,0,0,0.0
1153570728337428480,stocknewstimes,2019-07-23,JPMorgan Chase & Co. Reaffirms “Buy” Rating for Microsoft $MSFT  http://thestockobserver.com/?p=2178912,0,0,0,0.0
1154396547599220736,ZolmaxNews,2019-07-25,Tesla $TSLA PT Set at $200.00 by JPMorgan Chase & Co. http://zolmax.com/?p=3141656,0,0,0,0.0
1154492259414372352,AmericanBanking,2019-07-25,Tesla $TSLA Given a $200.00 Price Target by JPMorgan Chase & Co. Analysts http://americanbankingnews.com/?p=11167316 #stocks,0,0,0,0.0
1154734691712299010,OpiumWarSolved,2019-07-26,Tesla given $200.00 PT by JPMorgan Chase & Co.. sell rating. http://marketbeat.com/r/1241475 $TSLA #TSLA via @RatingsNetwork,0,0,0,0.0
1154736496269639680,OpiumWarSolved,2019-07-26,"Alphabet's PT raised by JPMorgan Chase & Co. to $1,420.00. positive rating. http://marketbeat.com/r/1242132 $GOOGL #GOOGL via @RatingsNetwork",0,0,0,0.22727272727272727
1154737159774978049,OpiumWarSolved,2019-07-26,"http://Amazon.com's buy rating reiterated at JPMorgan Chase & Co.. $2,300.00 PT. http://marketbeat.com/r/1242076 $AMZN #AMZN via @RatingsNetwork",0,0,0,0.0
1154794968411774977,dispatchtribune,2019-07-26,Tesla $TSLA Given a $200.00 Price Target at JPMorgan Chase & Co. http://dispatchtribunal.com/?p=2820175,0,0,0,0.0
1154798293400084483,AmericanBanking,2019-07-26,"http://Amazon.com $AMZN Price Target Increased to $2,300.00 by Analysts at JPMorgan Chase & Co. http://americanbankingnews.com/?p=11181967 #stocks",0,0,0,0.0
1154888115716313088,TraceyRyniec,2019-07-26,Is this a once-in-a-decade buying opportunity in value stocks like JPMorgan says? Here's some tips for value investors: $AFL $SYF $XEC $AAPL $AMZN,0,1,2,0.0
1155166622618980352,EnterpriseLeade,2019-07-27,Alphabet’s $GOOG Buy Rating Reaffirmed at JPMorgan Chase & Co.  http://theenterpriseleader.com/?p=2129102,0,0,0,0.0
1155166678201839617,TranscriptDaily,2019-07-27,Alphabet’s $GOOG Buy Rating Reaffirmed at JPMorgan Chase & Co. http://zpr.io/g44i2,0,0,0,0.0
1155202681788608518,ZolmaxNews,2019-07-27,"Alphabet $GOOGL Price Target Increased to $1,420.00 by Analysts at JPMorgan Chase & Co. http://zolmax.com/?p=3147992",0,0,0,0.0
1155203848270733312,dailypoliticaln,2019-07-27,"Alphabet $GOOGL Price Target Increased to $1,420.00 by Analysts at JPMorgan Chase & Co. http://dailypolitical.com/?p=2973372",0,0,0,0.0
1155220735872385024,ConsumerFeed,2019-07-27,"http://zpr.io/jWR $AMZN Price Target Raised to $2,300.00 at JPMorgan Chase & Co. http://zpr.io/g4Vqp",0,0,0,0.0
1155570959174307841,ConsumerFeed,2019-07-28,Tesla $TSLA Given a $200.00 Price Target by JPMorgan Chase & Co. Analysts http://zpr.io/gv6DZ,0,0,0,0.0
1155794801993953280,WeekHerald,2019-07-29,"JPMorgan Chase & Co. Boosts http://Amazon.com $AMZN Price Target to $2,300.00 http://weekherald.com/?p=3763589",0,0,0,0.0
1155795117242036224,TickerReport,2019-07-29,"JPMorgan Chase & Co. Boosts http://Amazon.com $AMZN Price Target to $2,300.00 http://tickerreport.com/?p=4482802",0,0,1,0.0
1155874737723252736,MadMraket,2019-07-29,"$AMZN  JPMorgan Chase & Co. http://ReiteratesAmazon.com (AMZN)$1,895.74Buy",1,1,1,0.0
1155914591961903104,OpiumWarSolved,2019-07-29,http://Amazon.com's buy rating reiterated at JPMorgan Chase & Co.. http://marketbeat.com/r/1243072 $AMZN #AMZN via @RatingsNetwork,0,0,0,0.0
1156119841541173249,ZolmaxNews,2019-07-30,"JPMorgan Chase & Co. Raises http://Amazon.com $AMZN Price Target to $2,300.00 http://zolmax.com/?p=3154181",0,0,0,0.0
1156120074329165825,dailypoliticaln,2019-07-30,"JPMorgan Chase & Co. Raises http://Amazon.com $AMZN Price Target to $2,300.00 http://dailypolitical.com/?p=2979286",0,0,0,0.0
1156148469045833734,OlympiaReport,2019-07-30,JPMorgan Chase & Co. Reaffirms “Buy” Rating for Alphabet $GOOG http://theolympiareport.com/?p=1702433,0,0,0,0.0
1156148768087126016,dispatchtribune,2019-07-30,JPMorgan Chase & Co. Reaffirms “Buy” Rating for Alphabet $GOOG http://dispatchtribunal.com/?p=2829339,0,0,0,0.0
1156204627953704960,davidmoadel,2019-07-30,$TLT JPMorgan Finds Stocks Are Massively Overbought Ahead Of The #Fed's Rate Cut https://zerohedge.com/news/2019-07-29/jpmorgan-finds-stocks-are-massively-overbought-ahead-feds-rate-cut… $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,0,0,0,0.0
1156798980715622400,TheMarketsDaily,2019-08-01,JPMorgan Chase & Co. Reaffirms “Buy” Rating for http://zpr.io/jWR $AMZN http://zpr.io/gv5Yu,0,0,0,0.0
1156919375288557569,dividendc2,2019-08-01,Bill Miller - Miller Value Partners31 Mar 2019 TOP9$AMZN Amazon Corp.$BHC Bausch Health$OMF OneMain Holdings$RH RH$BHF Brighthouse Financial In$AVP Avon Products$GNW Genworth Financial Inc.$JPM JPMorgan Chase & Co.$MU Micron Technology Inc.$NXPI NXP Semiconductors NV,0,4,4,0.0
1156984848931799042,WeekHerald,2019-08-01,Apple $AAPL Price Target Increased to $243.00 by Analysts at JPMorgan Chase & Co. http://weekherald.com/?p=3771371,0,0,0,0.0
1157251032751267840,dakotafinancial,2019-08-02,Apple $AAPL Given a $239.00 Price Target at JPMorgan Chase & Co. http://dakotafinancialnews.com/?p=1101480,0,0,0,0.0
1157279027205496833,ConsumerFeed,2019-08-02,Apple $AAPL PT Raised to $243.00 at JPMorgan Chase & Co. http://zpr.io/gV6cW,0,0,0,0.0
1157279055739334657,TickerReport,2019-08-02,Apple $AAPL PT Raised to $243.00 at JPMorgan Chase & Co. http://tickerreport.com/?p=4494856,0,0,0,0.0
1157798423258632192,TranscriptDaily,2019-08-03,JPMorgan Chase & Co. Boosts Apple $AAPL Price Target to $243.00 http://zpr.io/gVsMS,0,0,0,0.0
1157825074654777344,TheMarketsDaily,2019-08-04,JPMorgan Chase & Co. Boosts Apple $AAPL Price Target to $243.00 http://zpr.io/gVsBH,0,1,0,0.0
1159115937334931457,TopNotch034,2019-08-07,$JBLU JetBlue Management to Meet w JPMorgan $JPMhttps://thefly.com/landingPageNews.php?id=2944934… Short Semis & $AMZN $SFIX & Buy Airlines Oil Down Big Lower Costs Equals Big Profit Margins IMO Buy $JBLU JetBlue has No Exposure to Boeing $ALK $LUV $UAL $AAL $SAVE $HA $WJAFF $JETS $SKYW $BA $EADSY $DAL,0,0,0,-0.038888888888888896
1159116164670337026,TopNotch034,2019-08-07,$JBLU JetBlue Management to Meet w JPMorgan $JPMhttps://thefly.com/landingPageNews.php?id=2944934… Short Semis & $AMZN $SFIX & Buy Airlines Oil Down Big Lower Costs Equals Big Profit Margins IMO Buy $JBLU JetBlue has No Exposure to Boeing $ALK $LUV $UAL $AAL $SAVE $HA $WJAFF $JETS $SKYW $BA $EADSY $DAL,0,0,0,-0.038888888888888896
1159116334120284160,TopNotch034,2019-08-07,$JBLU JetBlue Management to Meet w JPMorgan $JPMhttps://thefly.com/landingPageNews.php?id=2944934… Short Semis & $AMZN $SFIX & Buy Airlines Oil Down Big Lower Costs Equals Big Profit Margins IMO Buy $JBLU JetBlue has No Exposure to Boeing $ALK $LUV $UAL $AAL $SAVE $HA $WJAFF $JETS $SKYW $BA $EADSY $DAL,0,0,0,-0.038888888888888896
1159120582824353792,TopNotch034,2019-08-07,$JBLU JetBlue Management to Meet w JPMorgan $JPMhttps://thefly.com/landingPageNews.php?id=2944934… Short Semis & $AMZN $SFIX & Buy Airlines Oil Down Big Lower Costs Equals Big Profit Margins IMO Buy $JBLU JetBlue has No Exposure to Boeing $ALK $LUV $UAL $AAL $SAVE $HA $WJAFF $JETS $SKYW $BA $EADSY $DAL,0,0,0,-0.038888888888888896
1160925491160735744,TopStockAlerts1,2019-08-12,"$AMZN What the U.S. Postal Service’s Big Loss Really Means for FedEx and UPS, According to JPMorgan",0,0,0,0.1
1161255856421429253,AnalystWire,2019-08-13,Apple $AAPL Supplier Data Points Show Better Than Seasonal Growth - JPMorgan,0,0,2,0.5
1162365763786891264,SydWeedon,2019-08-16,JPMorgan sees tariffs hurting S&P 500 earnings in... $DOW $CAT $HOG $WHR $NKE $AAPL $MOS $DOW $CAT $HOG $WHR,0,0,0,0.0
1162379216500985862,felipepotes83,2019-08-16,JPMorgan Sees Tariffs Hurting S&P500 Earnings in 2020.$DOW $CAT $HOG $WHR $NKE $AAPL $MOS,0,0,0,0.0
1162441862378139648,m984638,2019-08-16,"JPMorgan sees tariffs hurting S&P 500 earnings in 2020 https://seekingalpha.com/news/3492549?source=ansh… $DOW, $CAT, $HOG, $WHR, $NKE, $AAPL, $MOS, $DOW, $CAT",0,0,0,0.0
1162693568680681472,jr_leborgne,2019-08-17,JPMorgan sees tariffs hurting S&P 500 earnings in... $DOW $CAT $HOG $WHR $NKE $AAPL $MOS $DOW $CAT $HOG $WHRTax cuts vs Tariffs hike,0,1,0,0.0
1163142040168759298,CapitalCurve,2019-08-18,JPMorgan sees tariffs hurting S&P 500 earnings in... $DOW $CAT $HOG $WHR $NKE $AAPL $MOS $DOW $CAT $HOG $WHR,0,1,0,0.0
1163186197394546689,WickedSplits,2019-08-18,▶︎ JPMorgan to brief clients on volatility in equity markets https://investing.com/news/stock-market-news/jpmorgan-to-brief-clients-on-volatility-in-equity-markets-1957815… $spy $qqq $dis $fb $amzn $aapl $tsla $roku #trade,0,1,0,0.0
1163244413222567937,fuckCNBC,2019-08-19,JPMorgan Strategists Plan Call With Clients on Volatility https://ift.tt/2NgM2dd $BTC $TSLA $KO $QQQ $QCOM $ES_F $NQ_F $DJIA $NVDA $BIDU $ATVI $SPX $STUDY $BYND $F $PYPL $EBAY #FINANCE #INVESTING #NEWS,0,1,1,0.0
1163244605657276417,EBITDAtrades,2019-08-19,JPMorgan Strategists Plan Call With Clients on Volatility https://ift.tt/2NgM2dd $SPY $AAPL $BAC $MO $KO $DJIA $TSLA $NVDA $BYND $AMD $V $BAC $AMZN $BABA $SQ $MSFT #STOCKS,0,1,1,0.0
1163429241947602949,EBITDAtrades,2019-08-19,"Dow Jones Today: JPMorgan, Goldman Sachs Follow Bond Yields Higher; Apple Also Up https://ift.tt/31Lku3Q $SPY $QQQ $JD $MO $KO $FB $TSLA $NVDA $BTC $BYND $AMD $AAPL $BAC $AMZN $BABA $SQ $GOOGL #CHINA #STOCKS #OPTIONS #CRYPTO",0,1,0,0.25
1163473765579317249,WickedSplits,2019-08-19,▶︎ JPMorgan warns not to buy the dip until September https://seekingalpha.com/news/3492927-jpmorgan-warns-buy-dip-september?source=feed_news_all… #tradedeal $dis $fb $amzn $aapl $tsla $nflx,0,1,0,0.0
1163490353439289344,GlobalInvestor5,2019-08-19,"Selling $TSLANew bearish views from top-ranked analysts post $2.7bn capital raise (all 3 WARNING re. future FUNDING DEFICIT)BofAMerrill: Sell pt$225JPMorgan: Sell pt$200MStanley: Hold pt$230""Inability to turn corner & sustain cashflow""""No more self-funding vs a decade ago""",0,0,0,-0.125
1163713817005776896,fuckCNBC,2019-08-20,"Indian Rupee Has Lost Its Trade War Winning Edge, Says JPMorgan https://ift.tt/2z95Jvp $spy $baba $amd $nvda $msft $k $payc $qcom $intc $fb $jd $aapl $goog $ba $lmt $r $ea $mo $btc $xrp Check out this article here:",0,0,1,0.5
1163789687678545920,TowelieTrades,2019-08-20,RT stock_family: JPMorgan a believer in Beyond Meat https://seekingalpha.com/news/3493203?source=ansh… $BYND Dump #Robinhood for #stockoptions: http://bit.ly/tastyworks4you  #options #stockmarket #daytrader #stocktrading #news #stocks #webull $aapl $spy $amd $djia $vix https://ift.tt/2YeDeY5,0,0,0,0.0
1163789833791299585,WickedSplits,2019-08-20,▶︎ JPMorgan warms up to Campbell Soup https://seekingalpha.com/news/3493207-jpmorgan-warms-campbell-soup?source=feed_news_all… #tradedeal $dis $fb $amzn $aapl $tsla $nflx,0,1,0,0.0
1163790967197093888,TowelieTrades,2019-08-20,RT stock_family: JPMorgan warms up to Campbell Soup https://seekingalpha.com/news/3493207?source=ansh… $CPB Dump #Robinhood for #stockoptions: http://bit.ly/tastyworks4you  #options #stockmarket #daytrader #stocktrading #news #stocks #webull $aapl $spy $amd $djia $vix https://ift.tt/2YeDeY5,0,0,0,0.0
1163800533070692353,FullyProfitable,2019-08-20,JPMorgan Says Stocks Can Reach New Highs Despite Yield Inversion  https://bloomberg.com/news/articles/2019-08-19/jpmorgan-says-stocks-can-reach-new-highs-despite-yield-inversion… $SPY $QQQ $KWEB $BABA $AAPL $AMZN $FB $BA $CAT $TTD $CYBR,0,0,0,0.13636363636363635
1163872116485156864,ForestCapital,2019-08-20,"$TSLA JPMorgan Spoofer Pleads Guilty To Gold Manipulation, Faces 11 Years In Jail | Zero Hedge",0,0,0,-0.3
1163915386196303873,fuckCNBC,2019-08-20,JPMorgan Chase & Co. Declares Quarterly Coupon on Alerian MLP Index ETN https://ift.tt/2L0qtea $spy $baba $aapl $amzn $bidu $ebay $jd $nvda $amd $tsla $mcd $dpz $mo $m $jpm $gs $nflx $fb $twtr,0,0,0,0.0
1164101705769861120,WickedSplits,2019-08-21,▶︎ Another ex-JPMorgan trader pleads guilty to 'spoofing' https://seekingalpha.com/news/3493468-another-ex-jpmorgan-trader-pleads-guilty-spoofing?source=feed_news_all… #tradedeal $dis $fb $amzn $aapl $tsla $nflx,0,0,0,-0.5
1164134223827165184,FaisamTrader,2019-08-21,$spy $gspc $aapl $nflx $goog $tsla JPMorgan to close stand-alone Chase Pay app in early 2020,0,0,0,0.1
1164141985625776129,fuckCNBC,2019-08-21,JPMorgan to close stand-alone Chase Pay app in early 2020 https://ift.tt/30yrZL6 $spy $baba $aapl $amzn $bidu $ebay $jd $nvda $amd $tsla $mcd $dpz $mo $m $jpm $gs $nflx $fb $twtr,0,0,0,0.1
1164889332215353345,fuckCNBC,2019-08-23,Better Buy: Bank of America vs. JPMorgan Chase https://ift.tt/2KOqvqM $spy $baba $aapl $amzn $bidu $ebay $jd $nvda $amd $tsla $mcd $dpz $mo $m $jpm $gs $nflx $fb $twtr,0,0,0,0.5
1165944862559989760,theflynews,2019-08-26,"Apple's ability to navigate tariffs may be underappreciated, says JPMorgan $AAPL http://dlvr.it/RBvMl6",0,4,3,0.0
1165976515642892296,AmericanBanking,2019-08-26,JPMorgan Chase & Co. Analysts Give Apple $AAPL a $243.00 Price Target http://americanbankingnews.com/?p=11584567 #stocks,0,0,0,0.0
1166037351769862144,marketexclusive,2019-08-26,$AAPL  Apple Inc. (NASDAQ:AAPL) price target set to $243.00 by JPMorgan Chase & Co. https://marketexclusive.com/apple-inc-nasdaqaapl-price-target-set-to-243-00-by-jpmorgan-chase-co/2019/08/… #stocks,0,0,0,0.0
1166038885790601219,TopStockAlerts1,2019-08-26,"$AAPL Apple's Ability to Mitigate Tariffs Is 'Underappreciated,' JPMorgan Analyst Says",0,0,0,0.0
1166045132589850624,MadMraket,2019-08-26,$AAPL  JPMorgan Chase & Co. Set Price Target Apple (AAPL) $206.0201 $243.00 Buy,0,1,1,0.0
1166099467591802881,AutonomousCNS,2019-08-26,Apple given $243.00 PT by JPMorgan Chase & Co.. buy rating. http://marketbeat.com/r/1259513 $AAPL #AAPL via @RatingsNetwork,0,0,0,0.0
